ProjectName,Scenario,Watershed,WeppID,WeppChnID,TopazID,Length (m),Channel Area (ha),Contributing Channel Area (ha),Discharge (mm),Sediment Yield (tonne),Channel Erosion (tonne),Width,Order,Slope,Landuse,LanduseDesc,Soil,SoilDesc,ChannelType,Solub. React. P (kg/ha),Particulate P (kg/ha),Total P (kg/ha)
portland_FirCreek_CurCond.202010.cl532_gridmet.chn_cs150,gridmet.chncs150,portland_FirCreek_CurCond.202010.cl532,42,152,84,302.13203435596427,0.9063961030678928,20.82,1745.050432276657,0.3,0.047200000000000006,1,1,0.24434203418421968,102,Tahoe Old Forest,61858-Volcanic-102,"Zygore gravelly loam, 30 to 60 percent slopes (SPM)","Zygore gravelly loam, 30 to 60 percent slopes (SPM)",1.6549056145794616,0.33098112291589227,1.985886737495354
portland_FirCreek_CurCond.202010.cl532_gridmet.chn_cs150,gridmet.chncs150,portland_FirCreek_CurCond.202010.cl532,43,153,74,719.1168824543142,2.1573506473629425,1224.08,2176.3032890007194,63.2,8.745,2,3,0.06609053810686463,102,Tahoe Old Forest,61858-Volcanic-102,"Zygore gravelly loam, 30 to 60 percent slopes (SPM)","Zygore gravelly loam, 30 to 60 percent slopes (SPM)",52.56447306728535,29.29519133908672,81.85966440637206
portland_FirCreek_CurCond.202010.cl532_gridmet.chn_cs150,gridmet.chncs150,portland_FirCreek_CurCond.202010.cl532,44,154,64,199.7056274847714,0.5991168824543143,12.98,1703.2619414483818,0.3,0.0147,1,1,0.35820378226327615,102,Tahoe Old Forest,61858-Volcanic-102,"Zygore gravelly loam, 30 to 60 percent slopes (SPM)","Zygore gravelly loam, 30 to 60 percent slopes (SPM)",1.8360357256063147,0.5007370160744494,2.3367727416807638
portland_FirCreek_CurCond.202010.cl532_gridmet.chn_cs150,gridmet.chncs150,portland_FirCreek_CurCond.202010.cl532,45,155,54,72.42640687119285,0.21727922061357857,1239.32,2170.205055998451,71.1,7.6235,2,3,0.13667,102,Tahoe Old Forest,61825-Volcanic-102,"Aschoff cobbly loam, 30 to 60 percent slopes (SPM)","Aschoff cobbly loam, 30 to 60 percent slopes (SPM)",527.4319360884076,327.228714274745,855.1208876546784
portland_FirCreek_CurCond.202010.cl532_gridmet.chn_cs150,gridmet.chncs150,portland_FirCreek_CurCond.202010.cl532,46,156,44,247.2792206135785,0.7418376618407355,1274.44,2154.6009698377325,79.1,7.743600000000001,2,3,0.07354988603156053,102,Tahoe Old Forest,61825-Volcanic-102,"Aschoff cobbly loam, 30 to 60 percent slopes (SPM)","Aschoff cobbly loam, 30 to 60 percent slopes (SPM)",157.8512470092683,106.62710195075255,264.34354857828794
portland_FirCreek_CurCond.202010.cl532_gridmet.chn_cs150,gridmet.chncs150,portland_FirCreek_CurCond.202010.cl532,47,157,34,169.7056274847714,0.5091168824543142,1291.68,2146.0956738511086,85.7,6.532,2,3,0.07778333333333334,102,Tahoe Old Forest,61826-Volcanic-102,"Aschoff cobbly loam, 60 to 80 percent slopes (SPM)","Aschoff cobbly loam, 60 to 80 percent slopes (SPM)",232.1667264895831,168.33069763246425,400.3010055717178
portland_FirCreek_CurCond.202010.cl532_gridmet.chn_cs150,gridmet.chncs150,portland_FirCreek_CurCond.202010.cl532,48,158,24,144.8528137423857,0.43455844122715714,1343.92,2125.8679236859334,87.9,2.0878,2,3,0.06903700681981248,102,Tahoe Old Forest,61826-Volcanic-102,"Aschoff cobbly loam, 60 to 80 percent slopes (SPM)","Aschoff cobbly loam, 60 to 80 percent slopes (SPM)",281.204985122179,202.27428962552807,483.70939339346984
portland_DeerCreek_CurCond.202010.cl532_gridmet.chn_cs140,gridmet.chncs140,portland_DeerCreek_CurCond.202010.cl532,1,36,164,1691.543289325507,5.074629867976522,46.16,2297.0266464471406,0.0,0.0007,1,1,0.15328159374658137,102,Tahoe Old Forest,61857-Volcanic-102,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)","Zygore gravelly loam, 5 to 30 percent slopes (SPM)",1.0049994054115308,0.0,1.0049994054115308
portland_DeerCreek_CurCond.202010.cl532_gridmet.chn_cs140,gridmet.chncs140,portland_DeerCreek_CurCond.202010.cl532,2,37,154,289.7056274847714,0.8691168824543143,11.82,2466.281725888325,0.0,0.0,1,1,0.06619940569305974,102,Tahoe Old Forest,61857-Volcanic-102,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)","Zygore gravelly loam, 5 to 30 percent slopes (SPM)",1.6108305203398139,0.0,1.6108305203398139
portland_DeerCreek_CurCond.202010.cl532_gridmet.chn_cs140,gridmet.chncs140,portland_DeerCreek_CurCond.202010.cl532,3,38,144,114.85281374238569,0.34455844122715706,16.39,2428.2849298352658,0.0,0.0,1,1,0.12984762558623544,102,Tahoe Old Forest,61857-Volcanic-102,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)","Zygore gravelly loam, 5 to 30 percent slopes (SPM)",5.51430402701232,0.0,5.51430402701232
portland_DeerCreek_CurCond.202010.cl532_gridmet.chn_cs140,gridmet.chncs140,portland_DeerCreek_CurCond.202010.cl532,4,39,134,1368.8225099390852,4.106467529817256,65.34,2249.2852770125496,0.0,0.016399999999999998,1,1,0.16824144862251975,102,Tahoe Old Forest,61858-Volcanic-102,"Zygore gravelly loam, 30 to 60 percent slopes (SPM)","Zygore gravelly loam, 30 to 60 percent slopes (SPM)",1.704628113864938,0.0,1.7289799440630083
portland_DeerCreek_CurCond.202010.cl532_gridmet.chn_cs140,gridmet.chncs140,portland_DeerCreek_CurCond.202010.cl532,5,40,124,2125.218613006978,6.375655839020935,177.08,1953.4265303817483,0.0,0.0176,2,2,0.10412908113252184,102,Tahoe Old Forest,61825-Volcanic-102,"Aschoff cobbly loam, 30 to 60 percent slopes (SPM)","Aschoff cobbly loam, 30 to 60 percent slopes (SPM)",2.4781764259135883,0.0,2.4781764259135883
portland_DeerCreek_CurCond.202010.cl532_gridmet.chn_cs140,gridmet.chncs140,portland_DeerCreek_CurCond.202010.cl532,6,41,114,1765.2186130069783,5.2956558390209345,50.49,2106.649237472767,0.0,0.0026,1,1,0.16879824180722713,102,Tahoe Old Forest,61857-Volcanic-102,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)","Zygore gravelly loam, 5 to 30 percent slopes (SPM)",0.9630535206651367,0.0,0.9630535206651367
portland_DeerCreek_CurCond.202010.cl532_gridmet.chn_cs140,gridmet.chncs140,portland_DeerCreek_CurCond.202010.cl532,7,42,104,1345.2186130069783,4.035655839020935,10.3,2277.0708737864074,0.0,0.0,1,1,0.20840354383836768,102,Tahoe Old Forest,61857-Volcanic-102,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)","Zygore gravelly loam, 5 to 30 percent slopes (SPM)",0.2725703191446732,0.0,0.2725703191446732
portland_DeerCreek_CurCond.202010.cl532_gridmet.chn_cs140,gridmet.chncs140,portland_DeerCreek_CurCond.202010.cl532,8,43,94,851.5432893255072,2.5546298679765216,73.03,2013.3568396549363,0.0,0.0,1,1,0.11127568034880643,102,Tahoe Old Forest,61824-Volcanic-102,"Aschoff cobbly loam, 5 to 30 percent slopes (SPM)","Aschoff cobbly loam, 5 to 30 percent slopes (SPM)",2.7009783634391513,0.0,2.7009783634391513
portland_DeerCreek_CurCond.202010.cl532_gridmet.chn_cs140,gridmet.chncs140,portland_DeerCreek_CurCond.202010.cl532,9,44,84,632.1320343559643,1.8963961030678929,28.23,1796.1576337229897,0.0,0.0,1,1,0.1834652603924622,102,Tahoe Old Forest,61824-Volcanic-102,"Aschoff cobbly loam, 5 to 30 percent slopes (SPM)","Aschoff cobbly loam, 5 to 30 percent slopes (SPM)",1.3182899901321394,0.0,1.3182899901321394
portland_DeerCreek_CurCond.202010.cl532_gridmet.chn_cs140,gridmet.chncs140,portland_DeerCreek_CurCond.202010.cl532,10,45,74,259.7056274847714,0.7791168824543142,107.97,1919.4247476150783,0.0,0.0,2,2,0.0781407199594758,102,Tahoe Old Forest,61824-Volcanic-102,"Aschoff cobbly loam, 5 to 30 percent slopes (SPM)","Aschoff cobbly loam, 5 to 30 percent slopes (SPM)",12.578343789867308,0.0,12.578343789867308
portland_DeerCreek_CurCond.202010.cl532_gridmet.chn_cs140,gridmet.chncs140,portland_DeerCreek_CurCond.202010.cl532,11,46,64,934.2640687119285,2.8027922061357855,27.81,1693.3865516001438,0.0,0.0006,1,1,0.250706365654674,102,Tahoe Old Forest,61824-Volcanic-102,"Aschoff cobbly loam, 5 to 30 percent slopes (SPM)","Aschoff cobbly loam, 5 to 30 percent slopes (SPM)",0.7492528327297134,0.0,0.7492528327297134
portland_DeerCreek_CurCond.202010.cl532_gridmet.chn_cs140,gridmet.chncs140,portland_DeerCreek_CurCond.202010.cl532,12,47,54,187.27922061357856,0.5618376618407357,138.61,1862.031671596566,0.0,0.0002,2,2,0.08639509339846348,102,Tahoe Old Forest,61825-Volcanic-102,"Aschoff cobbly loam, 30 to 60 percent slopes (SPM)","Aschoff cobbly loam, 30 to 60 percent slopes (SPM)",21.35848273446938,0.0,21.536470090589958
portland_DeerCreek_CurCond.202010.cl532_gridmet.chn_cs140,gridmet.chncs140,portland_DeerCreek_CurCond.202010.cl532,13,48,44,169.7056274847714,0.5091168824543142,13.52,1464.6849112426037,0.0,0.0,1,1,0.13435,102,Tahoe Old Forest,61824-Volcanic-102,"Aschoff cobbly loam, 5 to 30 percent slopes (SPM)","Aschoff cobbly loam, 5 to 30 percent slopes (SPM)",1.5713484026367726,0.0,1.5713484026367726
portland_DeerCreek_CurCond.202010.cl532_gridmet.chn_cs140,gridmet.chncs140,portland_DeerCreek_CurCond.202010.cl532,14,49,34,282.42640687119285,0.8472792206135786,162.36,1803.4622443951712,0.1,0.0002,2,2,0.08963106816525984,102,Tahoe Old Forest,61825-Volcanic-102,"Aschoff cobbly loam, 30 to 60 percent slopes (SPM)","Aschoff cobbly loam, 30 to 60 percent slopes (SPM)",15.93335428458122,0.11802484655245349,16.05137913113367
portland_DeerCreek_CurCond.202010.cl532_gridmet.chn_cs140,gridmet.chncs140,portland_DeerCreek_CurCond.202010.cl532,15,50,24,639.4112549695428,1.9182337649086287,360.09,1855.3654364186732,0.2,0.12140000000000001,2,3,0.09815505380592277,102,Tahoe Old Forest,61825-Volcanic-102,"Aschoff cobbly loam, 30 to 60 percent slopes (SPM)","Aschoff cobbly loam, 30 to 60 percent slopes (SPM)",16.056437209813737,0.10426257928450479,16.160699789098242
portland_CougarCreek_CurCond.202010.cl532_gridmet.chn_cs140,gridmet.chncs140,portland_CougarCreek_CurCond.202010.cl532,1,70,304,1031.543289325507,3.0946298679765207,31.51,809.346556648683,0.0,0.0,1,1,0.13312326696471702,102,Tahoe Old Forest,61824-Volcanic-102,"Aschoff cobbly loam, 5 to 30 percent slopes (SPM)","Aschoff cobbly loam, 5 to 30 percent slopes (SPM)",0.38776850582930666,0.0,0.38776850582930666
portland_CougarCreek_CurCond.202010.cl532_gridmet.chn_cs140,gridmet.chncs140,portland_CougarCreek_CurCond.202010.cl532,2,71,294,234.8528137423857,0.7045584412271572,12.17,711.3763352506163,0.0,0.0,1,1,0.14814385069687475,102,Tahoe Old Forest,61863-Volcanic-102,"Bull Run silt loam, 30 to 60 percent slopes (SPM)","Bull Run silt loam, 30 to 60 percent slopes (SPM)",0.5677314706545908,0.0,0.5677314706545908
portland_CougarCreek_CurCond.202010.cl532_gridmet.chn_cs140,gridmet.chncs140,portland_CougarCreek_CurCond.202010.cl532,3,72,284,314.5584412271571,0.9436753236814713,16.77,1247.9719737626713,0.0,0.0,1,1,0.32517170587615013,102,Tahoe Old Forest,61786-Volcanic-102,"Kinzel-Lastance-Rubble land association, very steep (SPM)","Kinzel-Lastance-Rubble land association, very steep (SPM)",1.05968649905859,0.0,1.05968649905859
portland_CougarCreek_CurCond.202010.cl532_gridmet.chn_cs140,gridmet.chncs140,portland_CougarCreek_CurCond.202010.cl532,4,73,274,330.0,0.99,28.47,1724.0611169652266,0.0,0.0,1,1,0.051667,102,Tahoe Old Forest,61857-Volcanic-102,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)","Zygore gravelly loam, 5 to 30 percent slopes (SPM)",2.4242424242424243,0.0,2.4242424242424243
portland_CougarCreek_CurCond.202010.cl532_gridmet.chn_cs140,gridmet.chncs140,portland_CougarCreek_CurCond.202010.cl532,5,74,264,569.1168824543144,1.707350647362943,33.0,1859.3636363636363,0.0,0.0,1,1,0.12353219643117816,102,Tahoe Old Forest,61857-Volcanic-102,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)","Zygore gravelly loam, 5 to 30 percent slopes (SPM)",1.7571083038118707,0.0,1.7571083038118707
portland_CougarCreek_CurCond.202010.cl532_gridmet.chn_cs140,gridmet.chncs140,portland_CougarCreek_CurCond.202010.cl532,6,75,254,229.7056274847714,0.6891168824543142,18.02,1928.2735849056605,0.0,0.0,1,1,0.12632288498875988,102,Tahoe Old Forest,61857-Volcanic-102,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)","Zygore gravelly loam, 5 to 30 percent slopes (SPM)",2.466925485768669,0.0,2.466925485768669
portland_CougarCreek_CurCond.202010.cl532_gridmet.chn_cs140,gridmet.chncs140,portland_CougarCreek_CurCond.202010.cl532,7,76,244,102.42640687119285,0.3072792206135786,18.64,1925.1040772532187,0.0,0.0,1,1,0.1054403932825857,102,Tahoe Old Forest,61857-Volcanic-102,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)","Zygore gravelly loam, 5 to 30 percent slopes (SPM)",5.857864376269049,0.0,5.857864376269049
portland_CougarCreek_CurCond.202010.cl532_gridmet.chn_cs140,gridmet.chncs140,portland_CougarCreek_CurCond.202010.cl532,8,77,234,409.70562748477147,1.2291168824543144,25.6,1914.100390625,0.0,0.0,1,1,0.08852955861742826,102,Tahoe Old Forest,61784-Volcanic-102,"Kinzel-Divers-Goodlow association, moderately steep (SPM)","Kinzel-Divers-Goodlow association, moderately steep (SPM)",1.9526214587563495,0.0,1.9526214587563495
portland_CougarCreek_CurCond.202010.cl532_gridmet.chn_cs140,gridmet.chncs140,portland_CougarCreek_CurCond.202010.cl532,9,78,224,144.8528137423857,0.43455844122715714,47.68,1907.0599832214766,0.0,0.0,1,1,0.025928980156401965,102,Tahoe Old Forest,61857-Volcanic-102,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)","Zygore gravelly loam, 5 to 30 percent slopes (SPM)",10.125220413564545,0.0,10.125220413564545
portland_CougarCreek_CurCond.202010.cl532_gridmet.chn_cs140,gridmet.chncs140,portland_CougarCreek_CurCond.202010.cl532,10,79,214,384.8528137423857,1.1545584412271572,90.26,1897.1794814978948,0.0,0.0,2,2,0.03039771907357834,102,Tahoe Old Forest,61857-Volcanic-102,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)","Zygore gravelly loam, 5 to 30 percent slopes (SPM)",7.188895515049109,0.0,7.188895515049109
portland_CougarCreek_CurCond.202010.cl532_gridmet.chn_cs140,gridmet.chncs140,portland_CougarCreek_CurCond.202010.cl532,11,80,204,162.42640687119285,0.4872792206135786,125.0,1884.2909600000003,0.0,0.0,2,2,0.039815,102,Tahoe Old Forest,61857-Volcanic-102,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)","Zygore gravelly loam, 5 to 30 percent slopes (SPM)",23.60043177199159,0.0,23.60043177199159
portland_CougarCreek_CurCond.202010.cl532_gridmet.chn_cs140,gridmet.chncs140,portland_CougarCreek_CurCond.202010.cl532,12,81,194,187.27922061357853,0.5618376618407356,158.37,1848.7054997789983,0.0,0.0,2,2,0.014349670657493988,102,Tahoe Old Forest,61786-Volcanic-102,"Kinzel-Lastance-Rubble land association, very steep (SPM)","Kinzel-Lastance-Rubble land association, very steep (SPM)",25.452191925242687,0.0,25.452191925242687
portland_CougarCreek_CurCond.202010.cl532_gridmet.chn_cs140,gridmet.chncs140,portland_CougarCreek_CurCond.202010.cl532,13,82,184,324.8528137423857,0.9745584412271572,19.11,1780.8236525379384,0.0,0.0,1,1,0.043233704027930774,102,Tahoe Old Forest,61857-Volcanic-102,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)","Zygore gravelly loam, 5 to 30 percent slopes (SPM)",1.7443797396689436,0.0,1.7443797396689436
portland_CougarCreek_CurCond.202010.cl532_gridmet.chn_cs140,gridmet.chncs140,portland_CougarCreek_CurCond.202010.cl532,14,83,174,302.13203435596427,0.9063961030678928,184.47,1832.821163332791,0.0,0.0004,2,2,0.08053839929793591,102,Tahoe Old Forest,61786-Volcanic-102,"Kinzel-Lastance-Rubble land association, very steep (SPM)","Kinzel-Lastance-Rubble land association, very steep (SPM)",18.203961760374078,0.0,18.203961760374078
portland_CougarCreek_CurCond.202010.cl532_gridmet.chn_cs140,gridmet.chncs140,portland_CougarCreek_CurCond.202010.cl532,15,84,164,272.13203435596427,0.8163961030678928,21.54,1869.3221912720521,0.0,0.0,1,1,0.08865837554475539,102,Tahoe Old Forest,61784-Volcanic-102,"Kinzel-Divers-Goodlow association, moderately steep (SPM)","Kinzel-Divers-Goodlow association, moderately steep (SPM)",2.449791213461582,0.0,2.449791213461582
portland_CougarCreek_CurCond.202010.cl532_gridmet.chn_cs140,gridmet.chncs140,portland_CougarCreek_CurCond.202010.cl532,16,85,154,349.70562748477147,1.0491168824543142,21.18,1817.7025495750709,0.0,0.0,1,1,0.14043370622301327,102,Tahoe Old Forest,61785-Volcanic-102,"Kinzel-Divers-Goodlow association, steep (SPM)","Kinzel-Divers-Goodlow association, steep (SPM)",1.8110470165679933,0.0,1.8110470165679933
portland_CougarCreek_CurCond.202010.cl532_gridmet.chn_cs140,gridmet.chncs140,portland_CougarCreek_CurCond.202010.cl532,17,86,144,471.8376618407358,1.4155129855222075,62.12,1808.295235028976,0.0,0.0002,1,1,0.15111462966023612,102,Tahoe Old Forest,61857-Volcanic-102,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)","Zygore gravelly loam, 5 to 30 percent slopes (SPM)",3.8855171632148284,0.0,3.8855171632148284
portland_CougarCreek_CurCond.202010.cl532_gridmet.chn_cs140,gridmet.chncs140,portland_CougarCreek_CurCond.202010.cl532,18,87,134,1158.8225099390856,3.476467529817257,298.48,1761.238206915036,0.0,0.0,2,2,0.057673351525048704,102,Tahoe Old Forest,61786-Volcanic-102,"Kinzel-Lastance-Rubble land association, very steep (SPM)","Kinzel-Lastance-Rubble land association, very steep (SPM)",7.21997251080881,0.0,7.21997251080881
portland_CougarCreek_CurCond.202010.cl532_gridmet.chn_cs140,gridmet.chncs140,portland_CougarCreek_CurCond.202010.cl532,19,88,124,1031.543289325507,3.0946298679765207,31.51,1752.580450650587,0.0,0.0001,1,1,0.21433348656716558,102,Tahoe Old Forest,61857-Volcanic-102,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)","Zygore gravelly loam, 5 to 30 percent slopes (SPM)",0.87247913811594,0.0,0.87247913811594
portland_CougarCreek_CurCond.202010.cl532_gridmet.chn_cs140,gridmet.chncs140,portland_CougarCreek_CurCond.202010.cl532,20,89,114,294.8528137423857,0.8845584412271572,15.42,1697.6005188067445,0.0,0.0006,1,1,0.3764237349953131,102,Tahoe Old Forest,61786-Volcanic-102,"Kinzel-Lastance-Rubble land association, very steep (SPM)","Kinzel-Lastance-Rubble land association, very steep (SPM)",1.4696598205501226,0.0,1.4696598205501226
portland_CougarCreek_CurCond.202010.cl532_gridmet.chn_cs140,gridmet.chncs140,portland_CougarCreek_CurCond.202010.cl532,21,90,104,539.1168824543144,1.6173506473629429,18.86,1724.2030752916226,0.0,0.0005,1,1,0.30244187421610347,102,Tahoe Old Forest,61857-Volcanic-102,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)","Zygore gravelly loam, 5 to 30 percent slopes (SPM)",0.9892721795417508,0.0,0.9892721795417508
portland_CougarCreek_CurCond.202010.cl532_gridmet.chn_cs140,gridmet.chncs140,portland_CougarCreek_CurCond.202010.cl532,22,91,94,30.0,0.09,35.73,1699.9868457878536,0.0,0.0,1,1,0.13667,102,Tahoe Old Forest,61786-Volcanic-102,"Kinzel-Lastance-Rubble land association, very steep (SPM)","Kinzel-Lastance-Rubble land association, very steep (SPM)",33.333333333333336,0.0,33.333333333333336
portland_CougarCreek_CurCond.202010.cl532_gridmet.chn_cs140,gridmet.chncs140,portland_CougarCreek_CurCond.202010.cl532,23,92,84,30.0,0.09,68.15,1720.433308877476,0.0,0.0,2,2,0.12333,102,Tahoe Old Forest,61786-Volcanic-102,"Kinzel-Lastance-Rubble land association, very steep (SPM)","Kinzel-Lastance-Rubble land association, very steep (SPM)",63.333333333333336,0.0,63.333333333333336
portland_CougarCreek_CurCond.202010.cl532_gridmet.chn_cs140,gridmet.chncs140,portland_CougarCreek_CurCond.202010.cl532,24,93,74,1094.5584412271571,3.2836753236814715,422.46,1684.5162382237372,0.3,0.3302,2,3,0.11507319227303331,102,Tahoe Old Forest,61786-Volcanic-102,"Kinzel-Lastance-Rubble land association, very steep (SPM)","Kinzel-Lastance-Rubble land association, very steep (SPM)",10.232436732608988,0.0913610422554374,10.323797774864426
portland_CougarCreek_CurCond.202010.cl532_gridmet.chn_cs140,gridmet.chncs140,portland_CougarCreek_CurCond.202010.cl532,25,94,64,367.27922061357856,1.1018376618407357,455.87,1644.695527233641,0.6,0.21330000000000002,2,3,0.12261022655783028,102,Tahoe Old Forest,61786-Volcanic-102,"Kinzel-Lastance-Rubble land association, very steep (SPM)","Kinzel-Lastance-Rubble land association, very steep (SPM)",32.037387377944256,0.5445448279537267,32.49117473457236
portland_CougarCreek_CurCond.202010.cl532_gridmet.chn_cs140,gridmet.chncs140,portland_CougarCreek_CurCond.202010.cl532,26,95,54,349.70562748477147,1.0491168824543142,13.26,1231.0633484162897,0.0,0.0006,1,1,0.4811198899272027,102,Tahoe Old Forest,61786-Volcanic-102,"Kinzel-Lastance-Rubble land association, very steep (SPM)","Kinzel-Lastance-Rubble land association, very steep (SPM)",0.7625461122391551,0.0,0.7625461122391551
portland_CougarCreek_CurCond.202010.cl532_gridmet.chn_cs140,gridmet.chncs140,portland_CougarCreek_CurCond.202010.cl532,27,96,44,1520.9545442950496,4.562863632885148,534.87,1525.5877129022003,2.5,1.9022999999999999,2,3,0.14945774417440744,102,Tahoe Old Forest,61863-Volcanic-102,"Bull Run silt loam, 30 to 60 percent slopes (SPM)","Bull Run silt loam, 30 to 60 percent slopes (SPM)",8.35001943196557,0.5479015375305492,8.876004907994897
portland_CougarCreek_CurCond.202010.cl532_gridmet.chn_cs140,gridmet.chncs140,portland_CougarCreek_CurCond.202010.cl532,28,97,34,247.2792206135785,0.7418376618407355,553.39,1499.2884945517628,2.5,0.060200000000000004,2,3,0.10389075780036229,102,Tahoe Old Forest,61863-Volcanic-102,"Bull Run silt loam, 30 to 60 percent slopes (SPM)","Bull Run silt loam, 30 to 60 percent slopes (SPM)",52.16774773064632,3.3700095433234054,55.537757273969724
portland_CougarCreek_CurCond.202010.cl532_gridmet.chn_cs140,gridmet.chncs140,portland_CougarCreek_CurCond.202010.cl532,29,98,24,397.27922061357856,1.1918376618407358,591.28,1454.746143958869,2.6,0.022,2,3,0.0695409569817608,102,Tahoe Old Forest,61863-Volcanic-102,"Bull Run silt loam, 30 to 60 percent slopes (SPM)","Bull Run silt loam, 30 to 60 percent slopes (SPM)",33.645521771872424,2.1815051522909803,35.827026924163405
portland_BearCreek_CurCond.202010.cl532_gridmet.chn_cs140,gridmet.chncs140,portland_BearCreek_CurCond.202010.cl532,1,38,164,881.5432893255071,2.644629867976521,27.36,1011.9766081871344,0.0,0.0017,1,1,0.15694365555034578,102,Tahoe Old Forest,61826-Volcanic-102,"Aschoff cobbly loam, 60 to 80 percent slopes (SPM)","Aschoff cobbly loam, 60 to 80 percent slopes (SPM)",0.4159372218092811,0.0,0.4159372218092811
portland_BearCreek_CurCond.202010.cl532_gridmet.chn_cs140,gridmet.chncs140,portland_BearCreek_CurCond.202010.cl532,2,39,154,1788.8225099390856,5.366467529817258,66.51,2000.5662306420086,0.1,0.051,1,1,0.10313297054881425,102,Tahoe Old Forest,61857-Volcanic-102,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)","Zygore gravelly loam, 5 to 30 percent slopes (SPM)",1.1739566045999221,0.018634231819046387,1.1925908364189688
portland_BearCreek_CurCond.202010.cl532_gridmet.chn_cs140,gridmet.chncs140,portland_BearCreek_CurCond.202010.cl532,3,40,144,372.42640687119285,1.1172792206135786,18.49,1878.0962682531099,0.0,0.0001,1,1,0.12024919647604654,102,Tahoe Old Forest,61857-Volcanic-102,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)","Zygore gravelly loam, 5 to 30 percent slopes (SPM)",1.5215534027979212,0.0,1.5215534027979212
portland_BearCreek_CurCond.202010.cl532_gridmet.chn_cs140,gridmet.chncs140,portland_BearCreek_CurCond.202010.cl532,4,41,134,2480.0714267493645,7.440214280248092,141.85,1677.4011984490662,3.6,3.5529,1,1,0.16683452888875464,102,Tahoe Old Forest,61858-Volcanic-102,"Zygore gravelly loam, 30 to 60 percent slopes (SPM)","Zygore gravelly loam, 30 to 60 percent slopes (SPM)",1.4784520425980536,0.4838570321229994,1.962309074721053
portland_BearCreek_CurCond.202010.cl532_gridmet.chn_cs140,gridmet.chncs140,portland_BearCreek_CurCond.202010.cl532,5,42,124,277.2792206135785,0.8318376618407356,188.98,1513.3173880833951,3.9,0.32980000000000004,2,2,0.14979247224158396,102,Tahoe Old Forest,61826-Volcanic-102,"Aschoff cobbly loam, 60 to 80 percent slopes (SPM)","Aschoff cobbly loam, 60 to 80 percent slopes (SPM)",15.868480841310216,4.6884147940234735,20.556895635333692
portland_BearCreek_CurCond.202010.cl532_gridmet.chn_cs140,gridmet.chncs140,portland_BearCreek_CurCond.202010.cl532,6,43,114,409.70562748477147,1.2291168824543144,22.09,2128.8076052512447,0.0,0.0035,1,1,0.158599017992538,102,Tahoe Old Forest,61857-Volcanic-102,"Zygore gravelly loam, 5 to 30 percent slopes (SPM)","Zygore gravelly loam, 5 to 30 percent slopes (SPM)",1.8712622313081682,0.0,1.8712622313081682
portland_BearCreek_CurCond.202010.cl532_gridmet.chn_cs140,gridmet.chncs140,portland_BearCreek_CurCond.202010.cl532,7,44,104,776.9848480983501,2.3309545442950506,26.9,2152.0628252788106,0.0,0.010199999999999999,1,1,0.15748876161453393,102,Tahoe Old Forest,61785-Volcanic-102,"Kinzel-Divers-Goodlow association, steep (SPM)","Kinzel-Divers-Goodlow association, steep (SPM)",1.201224625702344,0.0,1.201224625702344
portland_BearCreek_CurCond.202010.cl532_gridmet.chn_cs140,gridmet.chncs140,portland_BearCreek_CurCond.202010.cl532,8,45,94,3162.7922061357854,9.488376618407356,147.76,1670.6820519761775,2.1,2.131,1,1,0.16068822895481136,102,Tahoe Old Forest,61858-Volcanic-102,"Zygore gravelly loam, 30 to 60 percent slopes (SPM)","Zygore gravelly loam, 30 to 60 percent slopes (SPM)",1.2752444898241202,0.22132342385377293,1.496567913677893
portland_BearCreek_CurCond.202010.cl532_gridmet.chn_cs140,gridmet.chncs140,portland_BearCreek_CurCond.202010.cl532,9,46,84,284.5584412271571,0.8536753236814713,345.35,1568.7380049225424,6.3,0.31889999999999996,2,2,0.09704388297780826,102,Tahoe Old Forest,61826-Volcanic-102,"Aschoff cobbly loam, 60 to 80 percent slopes (SPM)","Aschoff cobbly loam, 60 to 80 percent slopes (SPM)",30.105122271976725,7.379854876009858,37.484977147986584
